category,location_type,context,persistent_id,id,location_subtype,month,latitude,longitude,outcome_category,outcome_date
robbery,Force,,1bfd1619bb29eb512c8487978a0354b0948953e53ab667f6a23288bcddf99472,116203456,,2024-01,52.633502,-1.131662,Investigation complete; no suspect identified,2024-06
robbery,Force,,9f3298ba7e72b60fd8d773eaa500f3be3a9805d91630f3c70b05d30664dae299,116203794,,2024-01,52.639872,-1.118959,Investigation complete; no suspect identified,2024-03
robbery,Force,,ae476104cbf4307715b8035082d5a4f6c83ce88e2803007020d0326b94e0c34b,116205304,,2024-01,52.633274,-1.125120,Formal action is not in the public interest,2024-01
robbery,Force,,0cdfbaed611ac75b05de025b5e876bc5e376d1b69bf570570f031052972adda2,116205502,,2024-01,52.636041,-1.133444,Investigation complete; no suspect identified,2024-02
robbery,Force,,5ad0665b156f94fceb5408be432ceaa0c2594e3b0018f1638f0a898e106bc2c8,116207115,,2024-01,52.627432,-1.138755,Unable to prosecute suspect,2024-02
robbery,Force,,4453ad6437178238d2e468f4b00cdab9febb0fa52c7f3ffa0dc81f2ed0bb05eb,116204000,,2024-01,52.635797,-1.131926,Court result unavailable,2024-12
robbery,Force,,b36087b2be499cea147c6e6d766639ed57e93dc109126702a967824164254f22,116207667,,2024-01,52.633879,-1.132821,Court result unavailable,2024-12
robbery,Force,,a6d202507bbec59e721a6c3ba39a170db2a9b38d7b27f11e6465b8b85914ced4,116205213,,2024-01,52.636041,-1.133444,Investigation complete; no suspect identified,2024-02
robbery,Force,,a53ddffcc6d15f326832b111868fce619d81729d77629016cc9da2b21308fcc0,116202221,,2024-01,52.630238,-1.143842,Investigation complete; no suspect identified,2024-02
robbery,Force,,382862b6329470dfb14de1d3f22ac1004523c992d977d7879d19347f15aa7ae5,116206665,,2024-01,52.630238,-1.143842,Investigation complete; no suspect identified,2024-02
robbery,Force,,d4dd4d1675318804bce6a630238dbad44ac68cf7513f894972c2a88bded9e7f2,116205361,,2024-01,52.640513,-1.128966,Investigation complete; no suspect identified,2024-02
shoplifting,Force,,3f5718b35092353f376c103c0c83c3b07adc9650ed2fa83cbe265437bf73bd0d,116204982,,2024-01,52.626782,-1.135961,Investigation complete; no suspect identified,2024-01
shoplifting,Force,,405e6ba733d9ddde34bbf9ea7b0fba2fd3b5d64b540a00828d9b402ee94450d2,116206769,,2024-01,52.637697,-1.137297,Court result unavailable,2024-11
shoplifting,Force,,2f6e9f2a0bbf7efc102bd4d7a52cc1cfa6a2a94ba65e2a276e5fbdb3a040a645,116201797,,2024-01,52.636723,-1.134450,Court result unavailable,2024-08
shoplifting,Force,,d3c10adcbe61d3e61e0ba446c2bee963c581216342ca9d6281ed0f95d3ccc271,116207826,,2024-01,52.636826,-1.137418,Investigation complete; no suspect identified,2024-01
shoplifting,Force,,9aab0cac957dcca4c9c989f80f035ed57d7f7d6d1e7ac005594e33fd96644ffd,116205057,,2024-01,52.637697,-1.137297,Investigation complete; no suspect identified,2024-01
shoplifting,Force,,677b03c20dcde1c2409cf782e2e365970b0f124ace35ee5370e64aa69ff11cba,116204946,,2024-01,52.636826,-1.137418,Court result unavailable,2024-09
shoplifting,Force,,a21e8c3aa7119d79fa05520c1012a4db5afd86af031d9cc5cda9efea4fe2926e,116203557,,2024-01,52.635647,-1.137293,Investigation complete; no suspect identified,2024-01
shoplifting,Force,,fce8c3ee66234dd0b41c689b49cdbaaed48a55442bb8941b8aaa691a601a4730,116206404,,2024-01,52.636826,-1.137418,Investigation complete; no suspect identified,2024-02
shoplifting,Force,,fb78b83740cb41100098779deb1491efdd8f91df9111e43e91370cc5df9d608f,116206332,,2024-01,52.635559,-1.131414,Court result unavailable,2024-08
shoplifting,Force,,bc5de64f26f2ac7a334c6389a8a322aaf45ef3fed7c3a4dc89525775f9d34fba,116207643,,2024-01,52.637697,-1.137297,Investigation complete; no suspect identified,2024-01
shoplifting,Force,,37760461e282953164c703fd341e357b63f5dfb0e3798f729fd95631d8c005ae,116204600,,2024-01,52.632052,-1.146096,Investigation complete; no suspect identified,2024-01
shoplifting,Force,,05e35d79fc1736d2d17a687be8a24fb78d7e6f60c30bc8550420a36029fc046c,116206838,,2024-01,52.636723,-1.134450,Investigation complete; no suspect identified,2024-02
shoplifting,Force,,bc86fa7ac0e5b139ccd202e4348a5df8fd0a2ba972a557a0d4d55bd55d361d7e,116206264,,2024-01,52.634477,-1.132159,Court result unavailable,2024-08
shoplifting,Force,,5f5f0774ec1e3195bf568e28268b6ed83ebeae9d6dcbdad85b5712f82013f54c,116208305,,2024-01,52.636826,-1.137418,Investigation complete; no suspect identified,2024-02
shoplifting,Force,,51b18335db123136fa49f223ac38f320ed47207572e4e18b541ff16a7bb796e0,116204636,,2024-01,52.637697,-1.137297,Investigation complete; no suspect identified,2024-01
shoplifting,Force,,562d5b6dc13cf91ce95371428ce56cb902e6910344b016f0c9b50fd2fdeca4d9,116203985,,2024-01,52.636041,-1.133444,Investigation complete; no suspect identified,2024-01
shoplifting,Force,,3f3be14f43d645a7ccda345daf42838364aca949efb837e2d5ff10e30edc3a3a,116204641,,2024-01,52.632746,-1.127791,Investigation complete; no suspect identified,2024-01
shoplifting,Force,,757da7e1e50d6f5a3fd473788315c5449d78727654fad5d44ba92372588ede74,116201092,,2024-01,52.634477,-1.132159,Local resolution,2024-01
shoplifting,Force,,c5dddc6647434f8fde7319b10c78a8d39fd60953bf6632ecb7bdfe19817b9e6b,116202115,,2024-01,52.635559,-1.131414,Court result unavailable,2024-07
shoplifting,Force,,756cf2a8efb5e1153c2a91ef9002cc04ca166dcaec787229cfb98a90ff28d3fb,116202319,,2024-01,52.637041,-1.131222,Court result unavailable,2024-07
shoplifting,Force,,fe622291a3d2a97e2ad21cdd3ccc701a332d9e1341cefafec300c116df413489,116207197,,2024-01,52.625208,-1.149509,Court result unavailable,2024-08
shoplifting,Force,,73cec919904de460e13e6734b5aaa15a385c5a5e44f3fc91da2cf85199526115,116201791,,2024-01,52.636723,-1.134450,Unable to prosecute suspect,2024-02
shoplifting,Force,,d93491a116a1a6c7dc5bf113a3fed189b310298a7cb94ac416d5e1d9a70a6803,116204740,,2024-01,52.636723,-1.134450,Unable to prosecute suspect,2024-01
shoplifting,Force,,58000f9573957c5d99ea65f6706acbd290b368d29165e004a6421ab3fc60b9e9,116207960,,2024-01,52.632746,-1.127791,Investigation complete; no suspect identified,2024-02
shoplifting,Force,,b5678e37dc753cee04bdf974d614a704b245b6ff3e802554e41b6379de954d7f,116202099,,2024-01,52.636041,-1.133444,Investigation complete; no suspect identified,2024-01
shoplifting,Force,,b950554341af602db1670bf442c8b8aa7c6af13c1f2b3b2712224f7b92cc2380,116201610,,2024-01,52.636041,-1.133444,Investigation complete; no suspect identified,2024-01
shoplifting,Force,,790bcbecf33c3a6f9abd70fa29e133a1925afb965ed539a2518c02db67e3faf4,116202089,,2024-01,52.631777,-1.150416,Investigation complete; no suspect identified,2024-01
shoplifting,Force,,96fa44882d6f54497aabe62b1af8c4d4acb2251991123a7351c8daf1e80174ee,116208365,,2024-01,52.635647,-1.137293,Investigation complete; no suspect identified,2024-02
shoplifting,Force,,38d9092d7ff6d51d6f6a77fb65ec4158f81de975d330b37ae5920fb5c379aab3,116204950,,2024-01,52.636826,-1.137418,Court result unavailable,2024-09
shoplifting,Force,,7dee2bd158b6c2321f7f576c12b8aec756757ea0b7a712078735bcae6d2bc967,116201840,,2024-01,52.635559,-1.131414,Investigation complete; no suspect identified,2024-01
shoplifting,Force,,21deeef7d9b6f03321c1b3d1d62ddf8d3b3aa8e9d123c9ada91aece2c39536a1,116201564,,2024-01,52.637041,-1.131222,Investigation complete; no suspect identified,2024-02
shoplifting,Force,,6acb6846183e430f26b8cab061d012d15098fae6b01f31fa0e9a1b6fb627cd81,116204660,,2024-01,52.636723,-1.134450,Court result unavailable,2024-08
shoplifting,Force,,72dd1aa061cdd7856abada9ce407e76adde6ad4bc859953da6b7a4c85f46d9d9,116201652,,2024-01,52.636723,-1.134450,Investigation complete; no suspect identified,2024-01
shoplifting,Force,,3ccea759403d0bbbdeeb3e0ca8dc60e6f65f44acdb677b1bd987f25c07fad8b2,116203465,,2024-01,52.635559,-1.131414,Unable to prosecute suspect,2024-01
shoplifting,Force,,9a5e6a82001976df3646a7fac362ab6cce502ce9d5fbce6cbe57ef7159cbd5ff,116204873,,2024-01,52.630202,-1.147639,Investigation complete; no suspect identified,2024-01
shoplifting,Force,,c233c2dba698ec9f2617914aa2557ff2149b4a0fc01b502e82b11d71ea72990d,116206456,,2024-01,52.636041,-1.133444,Investigation complete; no suspect identified,2024-03
shoplifting,Force,,eba612a2211e8505af53c36102d10b64f6254e71dabc3ecccfc682e3961d6b26,116207098,,2024-01,52.636723,-1.134450,Court result unavailable,2024-08
shoplifting,Force,,d5cc53a5c01c4ec0add2ccd84443aeb6e91dfb6e42f4f2f39b2490d0720a819c,116201083,,2024-01,52.632746,-1.127791,Investigation complete; no suspect identified,2024-01
shoplifting,Force,,a55ea38b849408612504be4b8b30fd43e0f542e6f1f9f8daf5159fc693c27508,116202197,,2024-01,52.625259,-1.146539,Investigation complete; no suspect identified,2024-01
shoplifting,Force,,d4f329b6207933e0fe9d94f061e30ee22229fafbdc3fdd8afb48a17aafc62a11,116201079,,2024-01,52.632746,-1.127791,Investigation complete; no suspect identified,2024-01
shoplifting,Force,,0e11fea5fce9a3d47b55e4312b73a1691aa5255c7c5f94ec34a2fdc1d52d8ecd,116201430,,2024-01,52.632743,-1.153471,Investigation complete; no suspect identified,2024-01
shoplifting,Force,,5e32723836474f82cf822ad23de17625d21fb54fa6a009a8fa3c9daafdb039b7,116206557,,2024-01,52.635488,-1.136395,Investigation complete; no suspect identified,2024-02
shoplifting,Force,,23861b8ecfd76a0059927bd6aa8a0a17a70506e20b750fd5b9d4909cf7854fe3,116205664,,2024-01,52.637101,-1.130778,Investigation complete; no suspect identified,2024-01
shoplifting,Force,,61990a307c196f85408b219eaf6afe92cada81c60e99b41d76d05e0a0f495790,116204179,,2024-01,52.637697,-1.137297,Investigation complete; no suspect identified,2024-01
shoplifting,Force,,bcec1d09916956616931a168fdb4d10555cf7cde1b0486a478acc581bcd90e72,116208347,,2024-01,52.636041,-1.133444,Court result unavailable,2024-10
shoplifting,Force,,cb23be74105dd9989fc77ac5d57f1e2fb99b34113bf1c8422656c129551b10a1,116206935,,2024-01,52.635559,-1.131414,Unable to prosecute suspect,2024-02
shoplifting,Force,,c223b78451ae4329dee62910794e602affd94153a655ddc074c3c5b7e0ac6dcc,116205174,,2024-01,52.636826,-1.137418,Investigation complete; no suspect identified,2024-01
shoplifting,Force,,a6385eff33d0bfa03222aa6d6280efd15a7cefd9e553db575e7b759f12229c78,116205206,,2024-01,52.636133,-1.137402,Investigation complete; no suspect identified,2024-01
shoplifting,Force,,ef0245a3093c3f98016f77e7987d6f8a790e57212eefb5730a11d9679723b3e3,116204208,,2024-01,52.636723,-1.134450,Investigation complete; no suspect identified,2024-01
shoplifting,Force,,68af07ff11a5964daf3fdfd302fec8855b7c7a3b47d989180e03685621a06a30,116202748,,2024-01,52.636723,-1.134450,Investigation complete; no suspect identified,2024-01
shoplifting,Force,,9b047eed7b74a7212e811c231246d3388eb92f0ace0941e0dbaa791cf83b6a7f,116201236,,2024-01,52.627895,-1.146886,Investigation complete; no suspect identified,2024-01
shoplifting,Force,,296d95e69836c465399acc9c30f1ec1fc61babac3801c129e4b5ad30c5a30c0e,116208141,,2024-01,52.636723,-1.134450,Investigation complete; no suspect identified,2024-01
shoplifting,Force,,813065b56ed50a679104a12284d7098a9856f149f925ae39fc6950e895305d30,116204236,,2024-01,52.635488,-1.136395,Investigation complete; no suspect identified,2024-02
shoplifting,Force,,27a1bc72ae9c14ac075ab481c28d82b159d9be37ae64794feebb1e5aae805c0e,116203363,,2024-01,52.629864,-1.115038,Investigation complete; no suspect identified,2024-01
shoplifting,Force,,80bf4be6415aaef92dc393b4f4f9519b8666492d594ceec8e881ce93d63d5761,116207787,,2024-01,52.636723,-1.134450,Investigation complete; no suspect identified,2024-01
shoplifting,Force,,0cea46dfe0c885a283895de60a6db78becb551de3848bea9770aab62f35ddce8,116204278,,2024-01,52.636826,-1.137418,Awaiting court outcome,2024-09
shoplifting,Force,,6ee8a8506beefe1e23f484e47acebf8abfa189c028ea2744518aa6242166af7a,116204257,,2024-01,52.616105,-1.132611,Court result unavailable,2024-07
shoplifting,Force,,81de55992af3c0eb9df14c7b45617c7d8cbeaf9ededbb6cc72aabc30e8ab30a8,116205331,,2024-01,52.631777,-1.150416,Investigation complete; no suspect identified,2024-01
shoplifting,Force,,d070df09bf2901358e2422edfa6866f2dfdf6af89eb46f813ef7abe7f78105c8,116205371,,2024-01,52.636826,-1.137418,Investigation complete; no suspect identified,2024-01
shoplifting,Force,,27b5503b6459a6406d4486da0be8c2da7206e165981151d51d290faf2d5d1c7a,116204258,,2024-01,52.637697,-1.137297,Investigation complete; no suspect identified,2024-01
shoplifting,Force,,c4610dd61b5d62bf1ba08972157faa58cdc09c73bd36e03d1180ce5f51e39aeb,116201670,,2024-01,52.637581,-1.133709,Unable to prosecute suspect,2024-02
shoplifting,Force,,049c19bfe199968e0d0162579f77b9995523e4b6bf6d5378518c5b9d1f80db06,116205438,,2024-01,52.635647,-1.137293,Investigation complete; no suspect identified,2024-01
shoplifting,BTP,,,126016262,STATION,2024-01,52.629997,-1.125659,Status update unavailable,2024-05
shoplifting,Force,,b787c90dee1f59896f113fc5b93dcaeb94046a7eb28741aee824d3627612a3a4,116208551,,2024-01,52.634477,-1.132159,Court result unavailable,2024-08
shoplifting,Force,,4da956262c438e9aa53fe91e58fb3ca75df1e58f03d1a8db5e1ea3be2318a706,116205464,,2024-01,52.636826,-1.137418,Investigation complete; no suspect identified,2024-01
shoplifting,Force,,a4188f2301f61d0327085341f04871a4509a91e59306c2e07a42ab2c0564f786,116205475,,2024-01,52.632052,-1.146096,Investigation complete; no suspect identified,2024-01
shoplifting,Force,,b2439727909cfe62816eedaa60ed7a5a0b1d4e84d2a0e5d5548ae76be556e6cd,116205480,,2024-01,52.631814,-1.126996,Investigation complete; no suspect identified,2024-01
shoplifting,Force,,1d90fd256e7190a42497262c4787db794fd09d38a884162a6e31636a405c4f1b,116203820,,2024-01,52.635559,-1.131414,Further investigation is not in the public interest,2024-01
shoplifting,Force,,ff85729fe895ac43a9c1bebe09b430c066d4a076de813bacbb0ff6c04deb86b2,116207408,,2024-01,52.634252,-1.130997,Local resolution,2024-01
shoplifting,Force,,1ba7eea552f7d8b36865d6af8e807456cfc9712c3e51e601d553adc2da60525f,116206013,,2024-01,52.635555,-1.129626,Court result unavailable,2024-10
shoplifting,Force,,08955260bfbe426d2aaaacda960c6b0ac6784736be518eb5f82301081ec2d1b0,116201767,,2024-01,52.631814,-1.126996,Investigation complete; no suspect identified,2024-01
shoplifting,Force,,3b8cd9c9561d38422ace438b4c7eacc95b3abb31e7608023db3b9ae21bf09e92,116201782,,2024-01,52.635555,-1.129626,Investigation complete; no suspect identified,2024-01
shoplifting,Force,,883f9c9e9cbb2b481b448c854470810462cfe52632dcd21a39f81c4ef2b9d522,116205370,,2024-01,52.634252,-1.130997,Court result unavailable,2024-10
shoplifting,Force,,ae23cd2b0c32e18d5e696ee374a663a8ac8875cd471815017a86709c402a2557,116205405,,2024-01,52.634477,-1.132159,Court result unavailable,2024-08
shoplifting,Force,,3ee614d5e59f991f1ea9aec68e53a81e490a44faf8d1656beb678c6a67ee0f29,116205151,,2024-01,52.633502,-1.131662,Investigation complete; no suspect identified,2024-01
shoplifting,Force,,12f56c549cae0379dd1a219d3a3cbb0df94a12b354556786e9e63164d149d540,116200917,,2024-01,52.633053,-1.129306,Investigation complete; no suspect identified,2024-01
shoplifting,Force,,d52f4dbfd55d351a2216e35a79ac88f06df92725750e495fc11384973b5b82eb,116205720,,2024-01,52.636723,-1.134450,Court result unavailable,2024-09
shoplifting,Force,,38f1219c33d3dce039b309af6a84fb205aa99ec7496b4ff61f7fbb94dd276690,116206362,,2024-01,52.632052,-1.146096,Investigation complete; no suspect identified,2024-01
shoplifting,Force,,e811ab62cc45f9ec6180a3b01bcf920af6d64eab673aa203c4fccfbf89aa4604,116202579,,2024-01,52.636826,-1.137418,Investigation complete; no suspect identified,2024-01
shoplifting,Force,,bc136a35c3bbe406dcca60ea36dfb10cd1ca9d15dd609a93187ee99e09978a02,116207695,,2024-01,52.636041,-1.133444,Investigation complete; no suspect identified,2024-01
shoplifting,Force,,868b3f5a92cb836c95412e4bc33ec427c4f81ce9faeec44e32ed0e37f4881bee,116202586,,2024-01,52.636041,-1.133444,Investigation complete; no suspect identified,2024-01
shoplifting,Force,,031c0b8a7e03c38568b7b00b30510448e97106424bd3ab212940a2de496d0fa0,116206394,,2024-01,52.637697,-1.137297,Court result unavailable,2024-10
shoplifting,Force,,9f277262e1067332919f575c96baa013de35a6901d29d9a969d1601bf7292fbd,116206343,,2024-01,52.629294,-1.137684,Investigation complete; no suspect identified,2024-01
shoplifting,Force,,e4a865de84f9cca9adf29f3455106765b2080298e82e114373ddd223a14c2b85,116204414,,2024-01,52.636041,-1.133444,Court result unavailable,2024-07
shoplifting,Force,,2d15ec10caf5b419ec44448cba9ff5b045619c0bda2134b818d6b460bbfe3b98,116201532,,2024-01,52.632746,-1.127791,Investigation complete; no suspect identified,2024-01
shoplifting,Force,,b9ae94114f1e6d730a8c0ee59c5fb36691b95ebd016a1541721308aaea41da92,116201892,,2024-01,52.631814,-1.126996,Investigation complete; no suspect identified,2024-01
shoplifting,Force,,f8b1ca4afeb422963c7e7e69221a24e098021f2eb101dfaa434c0beabd8b3113,116204445,,2024-01,52.632952,-1.138765,Local resolution,2024-01
shoplifting,Force,,bd96b49dd5875f5417660d0c4e60cc1e09f48d7c2bfa457348688bc74c5b2552,116202609,,2024-01,52.636041,-1.133444,Investigation complete; no suspect identified,2024-01
shoplifting,Force,,454b1ac37f949665edaaaffcb7886c394297e9f8e8389ab2c0ace7490d16ac70,116202989,,2024-01,52.628748,-1.143043,Investigation complete; no suspect identified,2024-01
shoplifting,Force,,3beaeab136a9ced7dcf03ec004df35786cf42a9973a18005c8416fb4d40a0fe7,116203221,,2024-01,52.636041,-1.133444,Court result unavailable,2024-07
shoplifting,Force,,ef16ca9938e1324e85a4fc35d5ff51bea10a9ef0234c3c86269803642e7934c9,116205926,,2024-01,52.632901,-1.131836,Investigation complete; no suspect identified,2024-01
shoplifting,Force,,248d380d7fad80c7308e87acf0a3441259bbcfe715062c1022837550e0a81a30,116201348,,2024-01,52.635399,-1.134107,Unable to prosecute suspect,2024-01
shoplifting,Force,,b3b81f7f525996baa5fca66661ea1d265f93284b226c3b6cd36a8a54fadccf96,116206955,,2024-01,52.629454,-1.148644,Investigation complete; no suspect identified,2024-01
shoplifting,Force,,826f835499256f876b825bfb0d87114585c53108769ee47fe590e206eed493ff,116205955,,2024-01,52.637041,-1.131222,Local resolution,2024-01
shoplifting,Force,,0b536a078c9767ac7f52df8e2400b65d777e7ed3fb3a0302b69f987c45252c64,116203207,,2024-01,52.637581,-1.133709,Investigation complete; no suspect identified,2024-01
shoplifting,Force,,a47946fb0e9c1c05a0fae67aa11d5e84fec542f110a6adcf397a31503ae425b5,116201511,,2024-01,52.636723,-1.134450,Court result unavailable,2024-07
shoplifting,Force,,faa103a02239a929994ffe832e58e6c0ca95e31aaad75cb5e14db26a05a61e43,116203200,,2024-01,52.637581,-1.133709,Investigation complete; no suspect identified,2024-01
shoplifting,Force,,04c5eaaf371bf9f20cca4fe2d81b3b6cbbd03ce5fc48cd4aaaaed816fead23e5,116207984,,2024-01,52.635559,-1.131414,Further action is not in the public interest,2024-02
shoplifting,Force,,c32eb5b828823619272fcb7c8490a1a8b14005e6cc6a8d40bad477155c7c0ceb,116203175,,2024-01,52.637581,-1.133709,Investigation complete; no suspect identified,2024-01
